,album_artist,album_mood,album_title,allmusic_href,lyrics,lyrics(normalized_no_stopwords),lyrics(normalized_with_stopwords),positive_score,negative_score,compound_score,sentiment_label,lyrics_href,track_genres,track_length,track_moods,track_title,track_url
20,Toby Keith,fun,35 Biggest Hits,/album/35-biggest-hits-mw0000782946,"Yeah the big boss man, he likes to crack that whip
I ain't nothing but a number on his time card slip,
I give him forty hours and a piece of my soul,
Puts me somewhere at the bottom of his totem pole,
Hell I don't even think he knows my name...

Well all week long I'm a real nobody,
But I just punched out and its paycheck Friday,
Weekends here, good God almighty,
I'm going to get drunk and be somebody
Yeah, yeah, yeah...

My baby cuts hair at a beauty boutique,
Just blowin' and goin' till she dead on her feet,
They walk right in and sit right down,
She gives them what they want and then she spins them around,
Hey I don't think they even know her name...

All week long she's a real nobody,
But I just picked her up and its paycheck Friday,
Weekends here, good God almighty,
Baby lets get drunk and be somebody
Yeah, yeah, yeah...

Well just average people, in an everyday bar,
Driving from work in our ordinary cars,
And I like to come here with the regular Joes,
Drink all you want, be the star of the star
Of the show

All week long bunch of real nobodies,
But we just punched out and its paycheck Friday,
Weekends here, good God almighty,
People lets get drunk (lets get drunk!)
All week long we're some real nobodies,
But we just punched out and its paycheck Friday,
Weekends here, good God almighty,
People lets get drunk and be somebody
Yeah, yeah, yeah...",yeah big boss man like crack whip not nothing number time card slip give forty hour piece soul put somewhere bottom totem pole hell not even think know name well week long real nobody punch paycheck friday weekend good god almighty go get drunk somebody yeah yeah yeah baby cut hair beauty boutique blowin go till dead foot walk right sit right give want spin around hey not think even know name week long real nobody pick paycheck friday weekend good god almighty baby let get drunk somebody yeah yeah yeah well average people everyday bar drive work ordinary car like come regular jo drink want star star show week long bunch real nobody punch paycheck friday weekend good god almighty people let get drunk let get drunk week long real nobody punch paycheck friday weekend good god almighty people let get drunk somebody yeah yeah yeah,yeah the big boss man he like to crack that whip i as not nothing but a number on his time card slip i give him forty hour and a piece of my soul put me somewhere at the bottom of his totem pole hell i do not even think he know my name well all week long i be a real nobody but i just punch out and its paycheck friday weekend here good god almighty i be go to get drunk and be somebody yeah yeah yeah my baby cut hair at a beauty boutique just blowin and go till she dead on her foot they walk right in and sit right down she give them what they want and then she spin them around hey i do not think they even know her name all week long she be a real nobody but i just pick her up and its paycheck friday weekend here good god almighty baby let get drunk and be somebody yeah yeah yeah well just average people in an everyday bar drive from work in our ordinary car and i like to come here with the regular jo drink all you want be the star of the star of the show all week long bunch of real nobody but we just punch out and its paycheck friday weekend here good god almighty people let get drunk let get drunk all week long we be some real nobody but we just punch out and its paycheck friday weekend here good god almighty people let get drunk and be somebody yeah yeah yeah ,0.302,0.118,0.977,1,/lyric/8734754/Toby+Keith/Get+Drunk+and+Be+Somebody,['Country'],3:00,"['earthy', 'rousing', 'warm', 'amiable/good-natured', 'boisterous', 'freewheeling', 'fun', 'lively']",Get Drunk and Be Somebody,https://www.allmusic.com/song/get-drunk-and-be-somebody-mt0009476796
21,The Beach Boys,fun,Surfin' U.S.A.,/album/surfin-usa-mw0001955277,"If everybody had an ocean
Across the U. S. A.
Then everybody'd be surfin'
Like Californi-a
You'd seem 'em wearing their baggies
Huarachi sandals too
A bushy bushy blonde hairdo
Surfin' U. S. A.

You'd catch 'em surfin' at Del Mar
Ventura County line
Santa Cruz and Trestle
Australia's Narabine
All over Manhattan
And down Doheny Way

Everybody's gone surfin'
Surfin' U.S. A.

We'll all be planning that route
We're gonna take real soon
We're waxing down our surfboards
We can't wait for June
We'll all be gone for the summer
We're on surfari to stay
Tell the teacher we're surfin'
Surfin' U. S. A.

Haggerties and Swamies
Pacific Palisades
San Anofree and Sunset
Redondo Beach L. A.
All over La Jolla
At Waimia Bay

Everybody's gone surfin'
Surfin' U.S. A.

Everybody's gone surfin'
Surfin' U.S. A.

Everybody's gone surfin'
Surfin' U.S. A.",everybody ocean across u everybodyd surfin like californi would seem em wear baggie huarachi sandal bushy bushy blonde hairdo surfin u would catch em surfin del mar ventura county line santa cruz trestle australia narabine manhattan doheny way everybody go surfin surfin u plan route go take real soon wax surfboard not wait june go summer surfari stay tell teacher surfin surfin u haggertie swami pacific palisade san anofree sunset redondo beach l la jolla waimia bay everybody go surfin surfin u everybody go surfin surfin u everybody go surfin surfin u,if everybody have an ocean across the u s a then everybodyd be surfin like californi a you would seem em wear their baggie huarachi sandal too a bushy bushy blonde hairdo surfin u s a you would catch em surfin at del mar ventura county line santa cruz and trestle australia narabine all over manhattan and down doheny way everybody go surfin surfin u s a we will all be plan that route we be go to take real soon we be wax down our surfboard we can not wait for june we will all be go for the summer we be on surfari to stay tell the teacher we be surfin surfin u s a haggertie and swami pacific palisade san anofree and sunset redondo beach l a all over la jolla at waimia bay everybody go surfin surfin u s a everybody go surfin surfin u s a everybody go surfin surfin u s a ,0.029,0.0,0.3612,1,/lyric/905198/The+Beach+Boys/Surfin%27+U.S.A.+%5BDemo+Version%5D,['Pop/Rock'],2:30,"['amiable/good-natured', 'exciting', 'fun', 'summery', 'confident', 'energetic', 'playful', 'carefree']",Surfin' U.S.A.,https://www.allmusic.com/song/surfin-usa-mt0045331772
22,The Beach Boys,fun,Surfin' U.S.A.,/album/surfin-usa-mw0001955277,"Noble (ain't joshin')
Surfer (ain't joshin')
He's the number one man (he's movin')

The surfers call him ""Noble""
And that's just what he is
He's dedicated to the mighty sea

Surfin' night and day
Never twice in one spot
He's somethin' you and I would like to be

Noble (ain't joshin')
Surfer (ain't joshin')
He's the number one man (he's movin')

Noble (he's movin')
Noble (ain't joshin')
Surfer (ain't joshin')
He's the number one man (he's movin')

He's not afraid of body whop
From ten feet or more
He never backs away from a swell

Hurachis on his feet
Bushy hair on his head
And where he's going he'd never tell

Noble (ain't joshin')
Surfer (ain't joshin')
He's the number one man (he's movin')

Noble (he's movin')
Noble (ain't joshin')
Surfer (ain't joshin')
He's the number one man (he's movin')

Noble (ain't joshin')
Surfer (ain't joshin')
He's the number one man (he's movin')

Noble (he's movin')
Noble (ain't joshin')
Surfer (ain't joshin')
He's the number one man (he's movin')

A surfin' Cassanova
With his customized board
A Woody and his dirty white jeans

He takes his choice of honeys
Up and down the coast
The finest surfer yet to make the scene

Noble (ain't joshin')
Surfer (ain't joshin')
He's the number one man (he's movin')

Noble (he's movin')
Noble (ain't joshin')
Surfer (ain't joshin')
He's the number one man (he's movin')

Noble (he's movin')
Noble (ain't joshin')
Surfer (ain't joshin')
He's the number one man (he's movin')

Noble (he's movin')
Noble (ain't joshin')",noble not joshin surfer not joshin number one man movin surfer call noble dedicate mighty sea surfin night day never twice one spot something would like noble not joshin surfer not joshin number one man movin noble movin noble not joshin surfer not joshin number one man movin not afraid body whop ten foot never back away swell hurachis foot bushy hair head go would never tell noble not joshin surfer not joshin number one man movin noble movin noble not joshin surfer not joshin number one man movin noble not joshin surfer not joshin number one man movin noble movin noble not joshin surfer not joshin number one man movin surfin cassanova customize board woody dirty white jean take choice honey coast fine surfer yet make scene noble not joshin surfer not joshin number one man movin noble movin noble not joshin surfer not joshin number one man movin noble movin noble not joshin surfer not joshin number one man movin noble movin noble not joshin,noble as not joshin surfer as not joshin he be the number one man he be movin the surfer call him noble and that be just what he be he be dedicate to the mighty sea surfin night and day never twice in one spot he be something you and i would like to be noble as not joshin surfer as not joshin he be the number one man he be movin noble he be movin noble as not joshin surfer as not joshin he be the number one man he be movin he be not afraid of body whop from ten foot or more he never back away from a swell hurachis on his foot bushy hair on his head and where he be go he would never tell noble as not joshin surfer as not joshin he be the number one man he be movin noble he be movin noble as not joshin surfer as not joshin he be the number one man he be movin noble as not joshin surfer as not joshin he be the number one man he be movin noble he be movin noble as not joshin surfer as not joshin he be the number one man he be movin a surfin cassanova with his customize board a woody and his dirty white jean he take his choice of honey up and down the coast the fine surfer yet to make the scene noble as not joshin surfer as not joshin he be the number one man he be movin noble he be movin noble as not joshin surfer as not joshin he be the number one man he be movin noble he be movin noble as not joshin surfer as not joshin he be the number one man he be movin noble he be movin noble as not joshin ,0.278,0.072,0.9936,1,/lyric/4599165/The+Beach+Boys/Noble+Surfer+%5BVocal+Take+39%5D,['Pop/Rock'],1:53,"['amiable/good-natured', 'rollicking', 'summery', 'bravado', 'innocent', 'carefree', 'swaggering', 'fun']",Noble Surfer,https://www.allmusic.com/song/noble-surfer-mt0045331778
23,The Beach Boys,fun,Summer Days (And Summer?,/album/summer-days-and-summer-nights%21%21-mw0000116156,"Well since she put me down I've been out doin' in my head
I come in late at night and in the mornin' I just lay in bed

Well, Rhonda you look so fine (look so fine)
And I know it wouldn't take much time
For you to help me Rhonda
Help me get her out of my heart

Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda yeah
Get her out of my heart

She was gonna be my wife
And I was gonna be her man
(Oh Rhonda)
But she let another guy come between us
And it shattered our plans
(Oh Rhonda)

Well, Rhonda you caught my eye (caught my eye)
And I can give you lotsa reasons why
You gotta help me Rhonda
Help me get her out of my heart

Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda yeah
Get her out of my heart

Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda yeah
Get her out of my heart",well since put head come late night mornin lie bed well rhonda look fine look fine know would not take much time help rhonda help get heart help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda yeah get heart go wife go man oh rhonda let another guy come us shatter plan oh rhonda well rhonda catch eye catch eye give lotsa reason get help rhonda help get heart help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda yeah get heart help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda yeah get heart,well since she put me down i have be out do in my head i come in late at night and in the mornin i just lie in bed well rhonda you look so fine look so fine and i know it would not take much time for you to help me rhonda help me get her out of my heart help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda yeah get her out of my heart she be go to be my wife and i be go to be her man oh rhonda but she let another guy come between us and it shatter our plan oh rhonda well rhonda you catch my eye catch my eye and i can give you lotsa reason why you get to help me rhonda help me get her out of my heart help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda yeah get her out of my heart help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda yeah get her out of my heart,0.661,0.0,0.9994,1,/lyric/297693/The+Beach+Boys/Help+Me%2C+Rhonda,['Pop/Rock'],2:48,"['plaintive', 'warm', 'earnest', 'fun', 'sentimental', 'yearning', 'bittersweet', 'cathartic']","Help Me, Rhonda",https://www.allmusic.com/song/help-me-rhonda-mt0045331695
24,Phil Collins,fun,No Jacket Required,/album/no-jacket-required-mw0000189543,"There's this girl that's been on my mind 
All the time, Su-Su-Sussudio oh oh 
Now she don't even know my name 
But I think she likes me just the same 
Su-Su-Sussudio oh oh 

Ah if she called me I'd be there 
I'd come running anywhere 
She's all I need, all my life 
I feel so good if I just say the word 
Su-Su-Sussudio, just say the word 
Oh Su-Su-Sussudio 

Now I know that I'm too young 
My love has just begun 
Su-Su-Sussudio oh oh 
Oh give me a chance, give me a sign 
I'll show her anytime 
Su-Su-Sussudio oh oh 

Ah, I've just got to have her, have her now 
I've got to get closer but I don't know how 
She makes me nervous and makes me scared 
But I feel so good if I just say the word 
Su-Su-Sussudio, just say the word 
Oh Su-Su-Sussudio, oh 

Ah, she's all I need all of my life 
I feel so good if I just say the word 
Su-Su-Sussudio
I just say the word 
Oh Su-Su-Sussudio 
I just say the word oh Su-Su-Sussudio
I'll say the word 
Oh, Su-Su-Sussudio oh oh oh 
Just say the word
Just, just, just say the word uh
Just say the word
Su-Su-Sussudio (oh oh oh)
Su-Su-Sussudio (oh oh oh)
Su-Su-Sussudio (oh oh oh)
Su-Su-Sussudio (oh oh oh)
Sussudio (oh oh oh)
Su-Su-Sussudio (oh oh oh)
Just say the word
Su-Su-Sussudio (oh oh oh)
say the word oh
Just say the word
Just, just, just say the word",girl mind time su su sussudio oh oh not even know name think like su su sussudio oh oh ah call would would come run anywhere need life feel good say word su su sussudio say word oh su su sussudio know young love begin su su sussudio oh oh oh give chance give sign show anytime su su sussudio oh oh ah get get get close not know make nervous make scared feel good say word su su sussudio say word oh su su sussudio oh ah need life feel good say word su su sussudio say word oh su su sussudio say word oh su su sussudio say word oh su su sussudio oh oh oh say word say word uh say word su su sussudio oh oh oh su su sussudio oh oh oh su su sussudio oh oh oh su su sussudio oh oh oh sussudio oh oh oh su su sussudio oh oh oh say word su su sussudio oh oh oh say word oh say word say word,there be this girl that be be on my mind all the time su su sussudio oh oh now she do not even know my name but i think she like me just the same su su sussudio oh oh ah if she call me i would be there i would come run anywhere she be all i need all my life i feel so good if i just say the word su su sussudio just say the word oh su su sussudio now i know that i be too young my love have just begin su su sussudio oh oh oh give me a chance give me a sign i will show her anytime su su sussudio oh oh ah i have just get to have her have her now i have get to get close but i do not know how she make me nervous and make me scared but i feel so good if i just say the word su su sussudio just say the word oh su su sussudio oh ah she be all i need all of my life i feel so good if i just say the word su su sussudio i just say the word oh su su sussudio i just say the word oh su su sussudio i will say the word oh su su sussudio oh oh oh just say the word just just just say the word uh just say the word su su sussudio oh oh oh su su sussudio oh oh oh su su sussudio oh oh oh su su sussudio oh oh oh sussudio oh oh oh su su sussudio oh oh oh just say the word su su sussudio oh oh oh say the word oh just say the word just just just say the word,0.102,0.015,0.9362,1,/lyric/2760235/Phil+Collins/Sussudio,['Pop/Rock'],4:23,"['amiable/good-natured', 'bright', 'cheerful', 'fun', 'lively', 'playful', 'slick', 'sparkling']",Sussudio,https://www.allmusic.com/song/sussudio-mt0010708731
25,Phil Collins,fun,No Jacket Required,/album/no-jacket-required-mw0000189543,"It's over, oh yes it's all over
And it's been a long time coming
Some say it's too long, oh
She said it, and now she'll regret it
But if she'd ask anyone
I know they'll tell her to her face, that it's too late

'Cause I don't want to know
No, I don't want to know
She can cry all she wants
She's not gonna bring me back, no no
I don't want to know
No, I don't want to know
She can try all she wants
It's not gonna get me back, oh oh, no no

They warned me
Oh yes they all warned me
They told me, ""Now don't lose your heart to her
She'll never give it back, no no
Oh it's too late
She made a big mistake
It wouldn't be the first one anyway
Tell me how many more, no no no

No, I don't want to know (what she said)
No, I don't want to know (what she said)
She can cry all she wants
She's not gonna bring me back, no no
I don't want to know (what she said)
No, I don't want to know (what she said)
She can try all she wants
It's not gonna get me back, no no, oh oh

It's over
Oh oh, it's all over
And it's been a long time coming
Some say it's too long, oh oh
They warned me
Oh, yes they all warned me
They told me, now don't lose your head to her
She'll never give it back, no no, no no

I don't want to know (what she said)
No I don't want to know (what she said)
She can cry all she wants
She's not gonna get me back, no no
I don't want to know (what she said)
No I don't want to know (what she said)
She can try all she wants
She's not gonna bring me back, no no, no (no no no)",oh yes long time come say long oh say regret would ask anyone know tell face late ecause not want know no not want know cry want not go bring back no no not want know no not want know try want not go get back oh oh no no warn oh yes warn tell not lose heart never give back no no oh late make big mistake would not first one anyway tell many no no no no not want know say no not want know say cry want not go bring back no no not want know say no not want know say try want not go get back no no oh oh oh oh long time come say long oh oh warn oh yes warn tell not lose head never give back no no no no not want know say no not want know say cry want not go get back no no not want know say no not want know say try want not go bring back no no no no no no,it be over oh yes it be all over and it be be a long time come some say it be too long oh she say it and now she will regret it but if she would ask anyone i know they will tell her to her face that it be too late ecause i do not want to know no i do not want to know she can cry all she want she be not go to bring me back no no i do not want to know no i do not want to know she can try all she want it be not go to get me back oh oh no no they warn me oh yes they all warn me they tell me now do not lose your heart to her she will never give it back no no oh it be too late she make a big mistake it would not be the first one anyway tell me how many more no no no no i do not want to know what she say no i do not want to know what she say she can cry all she want she be not go to bring me back no no i do not want to know what she say no i do not want to know what she say she can try all she want it be not go to get me back no no oh oh it be over oh oh it be all over and it be be a long time come some say it be too long oh oh they warn me oh yes they all warn me they tell me now do not lose your head to her she will never give it back no no no no i do not want to know what she say no i do not want to know what she say she can cry all she want she be not go to get me back no no i do not want to know what she say no i do not want to know what she say she can try all she want she be not go to bring me back no no no no no no ,0.356,0.145,0.9927,1,/lyric/7126339/Phil+Collins/I+Don%27t+Wanna+Know,['Pop/Rock'],4:12,"['bright', 'cheerful', 'laid-back/mellow', 'lively', 'fun', 'rousing', 'slick', 'optimistic']",I Don't Wanna Know,https://www.allmusic.com/song/i-dont-wanna-know-mt0010699367
26,Nick Lowe,fun,Labour of Lust,/album/labour-of-lust-mw0000190755,"Oh I can't take another heartache
Though you say you're my friend, I'm at my wit's end
You say your love is bonafide, but that don't coincide
With the things that you do
And when I ask you to be nice, you say

You've gotta be cruel to be kind, in the right measure
Cruel to be kind, it's a very good sign
Cruel to be kind, means that I love you, baby
(You've gotta be cruel)
You gotta be cruel to be kind

Well I do my best to understand dear
But you still mystify and I want to know why
I pick myself up off the ground
To have you knock me back down, again and again
And when I ask you to explain, you say

You've gotta be cruel to be kind, in the right measure
Cruel to be kind, it's a very good sign
Cruel to be kind, means that I love you, baby
(You've gotta be cruel)
You gotta be cruel to be kind

Well I do my best to understand dear
But you still mystify and I want to know why
I pick myself up off the ground
To have you knock me back down, again and again
And when I ask you to explain, you say

You've gotta be cruel to be kind, in the right measure
Cruel to be kind, it's a very good sign
Cruel to be kind, means that I love you baby
(You've gotta be cruel)
You gotta be cruel to be kind

(Cruel to be kind), oh in the right measure
(Cruel to be kind), it's a very very very good sign
(Cruel to be kind), it means that I love you, baby
(You've gotta be cruel)
You gotta be cruel to be kind

(Cruel to be kind), oh in the right measure
(Cruel to be kind), yes it's a very very very good sign
(Cruel to be kind), it means that I love you, baby
(You've gotta be cruel)
You gotta be cruel to be kind

(Cruel to be kind), oh in the right measure
(Cruel to be kind), yes it's a very very very good sign
(Cruel to be kind), it means that I love you",oh not take another heartache though say friend wit end say love bonafide not coincide thing ask nice say get cruel kind right measure cruel kind good sign cruel kind mean love baby get cruel get cruel kind well good understand dear still mystify want know pick ground knock back ask explain say get cruel kind right measure cruel kind good sign cruel kind mean love baby get cruel get cruel kind well good understand dear still mystify want know pick ground knock back ask explain say get cruel kind right measure cruel kind good sign cruel kind mean love baby get cruel get cruel kind cruel kind oh right measure cruel kind good sign cruel kind mean love baby get cruel get cruel kind cruel kind oh right measure cruel kind yes good sign cruel kind mean love baby get cruel get cruel kind cruel kind oh right measure cruel kind yes good sign cruel kind mean love,oh i can not take another heartache though you say you be my friend i be at my wit be end you say your love be bonafide but that do not coincide with the thing that you do and when i ask you to be nice you say you have get to be cruel to be kind in the right measure cruel to be kind it be a very good sign cruel to be kind mean that i love you baby you have get to be cruel you get to be cruel to be kind well i do my good to understand dear but you still mystify and i want to know why i pick myself up off the ground to have you knock me back down again and again and when i ask you to explain you say you have get to be cruel to be kind in the right measure cruel to be kind it be a very good sign cruel to be kind mean that i love you baby you have get to be cruel you get to be cruel to be kind well i do my good to understand dear but you still mystify and i want to know why i pick myself up off the ground to have you knock me back down again and again and when i ask you to explain you say you have get to be cruel to be kind in the right measure cruel to be kind it be a very good sign cruel to be kind mean that i love you baby you have get to be cruel you get to be cruel to be kind cruel to be kind oh in the right measure cruel to be kind it be a very very very good sign cruel to be kind it mean that i love you baby you have get to be cruel you get to be cruel to be kind cruel to be kind oh in the right measure cruel to be kind yes it be a very very very good sign cruel to be kind it mean that i love you baby you have get to be cruel you get to be cruel to be kind cruel to be kind oh in the right measure cruel to be kind yes it be a very very very good sign cruel to be kind it mean that i love you,0.449,0.31,0.9904,1,/lyric/743549/Nick+Lowe/Cruel+to+Be+Kind,['Pop/Rock'],3:30,"['amiable/good-natured', 'bright', 'celebratory', 'cheerful', 'fun', 'light', 'literate', 'lively']",Cruel to Be Kind,https://www.allmusic.com/song/cruel-to-be-kind-mt0040551812
27,Nick Lowe,fun,Labour of Lust,/album/labour-of-lust-mw0000190755,"L made an American squirm
And it feel so right
On the screen was the musical war
Deep deep into the night
Yes I was spreading
In the wonderful world

Everything was fine
Tried to mete in hot of the state
Deep deep into the night
It goes on and on and on
It goes on and on and on
But I think you for the time
Yes I thank you for the time

L killed the time
It goes on and on and on
It goes on and on and on
It's goes on and on and on

But the funky for the time
Yes I thank you for the time
L killed the time
L made an American squirm
And it feel so right
On the screen was the comical time

Deep deep into the night
Deep deep into the night
Deep deep into the night
It goes on and on and on",l make american squirm feel right screen musical war deep deep night yes spread wonderful world everything fine try mete hot state deep deep night go go think time yes thank time l kill time go go go funky time yes thank time l kill time l make american squirm feel right screen comical time deep deep night deep deep night deep deep night go,l make an american squirm and it feel so right on the screen be the musical war deep deep into the night yes i be spread in the wonderful world everything be fine try to mete in hot of the state deep deep into the night it go on and on and on it go on and on and on but i think you for the time yes i thank you for the time l kill the time it go on and on and on it go on and on and on it be go on and on and on but the funky for the time yes i thank you for the time l kill the time l make an american squirm and it feel so right on the screen be the comical time deep deep into the night deep deep into the night deep deep into the night it go on and on and on,0.223,0.176,0.2263,1,/lyric/743543/Nick+Lowe/American+Squirm,['Pop/Rock'],2:30,"['cheerful', 'freewheeling', 'fun', 'irreverent', 'lively', 'playful', 'rollicking', 'rousing']",American Squirm,https://www.allmusic.com/song/american-squirm-mt0040551815
28,Nick Lowe,fun,Labour of Lust,/album/labour-of-lust-mw0000190755,"Well here she comes again
Blowing everybody's circuits
Girls like that bring a lump to m pocket
Everybody says I can never get her
I've been a lot of things
But I never was a quitter I'm a born fighter
I've gotta wriggle for my will now
I'm a born fighter
How I hate it on a plate

Shoe shopping,
lapping up the grooms and uppers
I don't want to have to get
Another pair of hush puppies
I keep on looking at 47-each
But one day, I'll be laughing
With the lizards on my feet

I'm a born fighter
I've gotta wriggle for my will now
I'm a born fighter
Now I hate it on a plate
I'm a born fighter
I've gotta wriggle for my will now
I'm a born fighter

How I hate it on a plate
Well in between the pages
of the glossy magazines
There's a coffee table world
I could never ever fit in
I shout about how I could never buy it
But I stand up and fight
For the right to go and try it
I'm a born fighter
I've gotta wriggle for my will now

Said I'm a born fighter
How I hate it on a plate
I'm a born fighter
I've gotta wriggle for my will now
I'm a born fighter
How I hate it on a plate",well come blow everybodys circuit girl like bring lump pocket everybody say never get lot thing never quitter bear fighter get wriggle bear fighter hate plate shoe shopping lap groom upper not want get another pair hush puppy keep look one day laugh lizard foot bear fighter get wriggle bear fighter hate plate bear fighter get wriggle bear fighter hate plate well page glossy magazine coffee table world could never ever fit shout could never buy stand fight right go try bear fighter get wriggle say bear fighter hate plate bear fighter get wriggle bear fighter hate plate,well here she come again blow everybodys circuit girl like that bring a lump to m pocket everybody say i can never get her i have be a lot of thing but i never be a quitter i be a bear fighter i have get to wriggle for my will now i be a bear fighter how i hate it on a plate shoe shopping lap up the groom and upper i do not want to have to get another pair of hush puppy i keep on look at each but one day i will be laugh with the lizard on my foot i be a bear fighter i have get to wriggle for my will now i be a bear fighter now i hate it on a plate i be a bear fighter i have get to wriggle for my will now i be a bear fighter how i hate it on a plate well in between the page of the glossy magazine there be a coffee table world i could never ever fit in i shout about how i could never buy it but i stand up and fight for the right to go and try it i be a bear fighter i have get to wriggle for my will now say i be a bear fighter how i hate it on a plate i be a bear fighter i have get to wriggle for my will now i be a bear fighter how i hate it on a plate,0.1,0.291,-0.95,0,/lyric/743546/Nick+Lowe/Born+Fighter,['Pop/Rock'],3:08,"['brash', 'bravado', 'energetic', 'exciting', 'freewheeling', 'fun', 'gleeful', 'humorous']",Born Fighter,https://www.allmusic.com/song/born-fighter-mt0040551816
29,Nick Lowe,fun,Labour of Lust,/album/labour-of-lust-mw0000190755,"Without love, I am half human
Without love, I'm more machine
Without love, there's nothing doin'
I will die without love

Without love I am an island
All by myself in a heartbreak sea
Without love there's no denying
I am dying without love

Oh there is nowhere I can run
And there is no hiding place
Sticking out like a sore thumb
By the gloomy look upon my face

Without love I'm incomplete
Without love, I am not whole
Without love, I'm barely on my feet
I am dying without love

Oh there is nowhere I can run
And there is no hiding place
Sticking out like a sore thumb
By the gloomy look upon my face

Without love I'm incomplete
Without love, I am not whole
Without love, I'm barely on my feet

I am dying without love
I am dying without love
Oh yes I'm dying without love",without love half human without love machine without love nothing die without love without love island heartbreak sea without love no deny die without love oh nowhere run no hiding place stick like sore thumb gloomy look upon face without love incomplete without love not whole without love barely foot die without love oh nowhere run no hiding place stick like sore thumb gloomy look upon face without love incomplete without love not whole without love barely foot die without love die without love oh yes die without love,without love i be half human without love i be more machine without love there be nothing do i will die without love without love i be an island all by myself in a heartbreak sea without love there be no deny i be die without love oh there be nowhere i can run and there be no hiding place stick out like a sore thumb by the gloomy look upon my face without love i be incomplete without love i be not whole without love i be barely on my foot i be die without love oh there be nowhere i can run and there be no hiding place stick out like a sore thumb by the gloomy look upon my face without love i be incomplete without love i be not whole without love i be barely on my foot i be die without love i be die without love oh yes i be die without love,0.126,0.538,-0.9963,0,/lyric/743548/Nick+Lowe/Without+Love,['Pop/Rock'],2:29,"['bright', 'freewheeling', 'fun', 'light', 'literate', 'lively', 'playful', 'rollicking']",Without Love,https://www.allmusic.com/song/without-love-mt0040551821
30,Lenny Kravitz,fun,It Is Time for a Love?,/album/it-is-time-for-a-love-revolution-mw0000580403,"I'm gonna walk my faith
Gonna raise my song
I'm gonna fight my battle
Gonna praise my Lord

[Chorus]
It's getting heavy
But I'm ready
To take on this world and rock steady
So come on, bring it on

I'm gonna face my demons
Gonna turn them down
I'm gonna keep on moving
Gonna make my sound

[Chorus]

Bring it on [11x]",go walk faith go raise song go fight battle go praise lord [ chorus ] get heavy ready take world rock steady come bring go face demon go turn go keep move go make sound [ chorus ] bring [ x ],i be go to walk my faith go to raise my song i be go to fight my battle go to praise my lord [ chorus ] it be get heavy but i be ready to take on this world and rock steady so come on bring it on i be go to face my demon go to turn them down i be go to keep on move go to make my sound [ chorus ] bring it on [ x ],0.202,0.118,0.5719,1,/lyric/13626216/Lenny+Kravitz/Bring+It+On,['Pop/Rock'],3:35,"['amiable/good-natured', 'celebratory', 'confident', 'fun', 'rousing', 'stylish', 'summery', 'bravado']",Bring It On,https://www.allmusic.com/song/bring-it-on-mt0007140700
